"Sigh No More","Mumford & Sons","2009","Brit Award for British Album of the Year","=IMAGE(""https://i.discogs.com/_uNoMj2ju9iPhwRh_vMW2Ct-oFzylpIA69gNnIfdRvo/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWltYWdlcy9SLTI4/ODk0ODgtMTMwNTg0/MTI5Ni5qcGVn.jpeg"")","https://www.discogs.com/master/203099","1567405","Pop; Rock","Bluegrass; Folk; Folk Rock",""
"21","Adele","2011","1001 Albums You Must Hear Before You Die; AMA for Pop/Rock; Grammy for Album of the Year; Grammy for Best Pop Vocal; Brit Award for British Album of the Year","=IMAGE(""https://i.discogs.com/S7VzXcYRMmx40N6hwcw1pMeUmpwXK6DA1Ot6jr-eE6s/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWltYWdlcy9SLTI2/NjQ1ODktMTQ1MjI2/OTk5NS03Mjk4LnBu/Zw.jpeg"")","https://www.discogs.com/master/303567","819015","Blues; Funk / Soul; Jazz; Pop","Acoustic; Neo Soul; Piano Blues; Soul-Jazz",""
"Our Version Of Events","Emeli Sandé","2012","Brit Award for British Album of the Year","=IMAGE(""https://i.discogs.com/_QWuYf-vXabS_yhJ4p-mCjKEaLt-U5mt6Mt_Jeu52u4/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWltYWdlcy9SLTM0/MzkyMDEtMTMzNTYw/NjE0MS5qcGVn.jpeg"")","https://www.discogs.com/master/426454","1901709","Electronic; Funk / Soul; Pop","Breakbeat; Rhythm & Blues; Soul",""
"AM","Arctic Monkeys","2013","NME's 500 Greatest Albums of All Time; Brit Award for British Album of the Year","=IMAGE(""https://i.discogs.com/l5ufJe_gbXeOtV_xomYat3WJVg4bjE8KoptXOmSma-E/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWltYWdlcy9SLTQ4/ODMwNjItMTQ3NDc1/NTMwOC0yODEwLmpw/ZWc.jpeg"")","https://www.discogs.com/master/593987","391170","Rock","Alternative Rock; Indie Rock",""
"X","Ed Sheeran","2014","Brit Award for British Album of the Year","=IMAGE(""https://i.discogs.com/BFvInON-zBM7nDBrWdJ14wHz2PVeM_mUkGjiJSncFWg/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWltYWdlcy9SLTU4/MzA4MDYtMTQwMzg5/NDU5MS01NjA5Lmpw/ZWc.jpeg"")","https://www.discogs.com/master/701407","2184482","Pop; Rock","Acoustic; Pop Rock",""
"25","Adele","2015","1001 Albums You Must Hear Before You Die; Grammy for Album of the Year; Grammy for Best Pop Vocal; Brit Award for British Album of the Year","=IMAGE(""https://i.discogs.com/5WY-JJItOOS7oSTQreARxOqoWGDoXIUFtJDIXhEzIKk/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWltYWdlcy9SLTc3/NDgwNTgtMTUwMDYz/Njk4Mi04Mjc5Lmpw/ZWc.jpeg"")","https://www.discogs.com/master/912912","819015","Blues; Funk / Soul; Pop","Ballad; Neo Soul; Piano Blues",""
"★ (Blackstar)","David Bowie","2016","1001 Albums You Must Hear Before You Die; Grammy for Best Alternative; Brit Award for British Album of the Year; Fantano Top 200 Albums of 2010s","=IMAGE(""https://i.discogs.com/1iDeRZW83SaKuC6eGgrg2u3ZFE2422iUweF2rpLcXH8/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWltYWdlcy9SLTc5/NDQwODMtMTYxNTI0/NzU0OS0zMTE0Lmpw/ZWc.jpeg"")","https://www.discogs.com/master/939598","10263","Jazz; Rock","Art Rock; Experimental; Jazz-Rock",""
"Gang Signs & Prayer","Stormzy","2017","Brit Award for British Album of the Year","=IMAGE(""https://i.discogs.com/kKtEFwpivM9ExZRI9Q9hw-QVHnq5zfeqxkUfQkiEXZE/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWltYWdlcy9SLTk4/ODkzODAtMTQ4ODAy/MzA2NS05MjgxLmpw/ZWc.jpeg"")","https://www.discogs.com/master/1140860","2855767","Hip Hop","Grime",""
"Psychodrama","Dave","2019","Mercury Prize; Brit Award for British Album of the Year","=IMAGE(""https://i.discogs.com/rVnFukk_esV_4GqkL3qu8ggX5p94Q7OzoSlgUF2uQo4/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWltYWdlcy9SLTEz/MzMxNjM4LTE1OTEw/NDg4NTktMzA0OC5q/cGVn.jpeg"")","https://www.discogs.com/master/1556135","6966182","Hip Hop","",""
"Future Nostalgia","Dua Lipa","2020","Brit Award for British Album of the Year; Grammy for Best Pop Vocal","=IMAGE(""https://i.discogs.com/B0tVZsdBPGrgoz28BlDaMEfHqn17L_zCzAGudeFOeI4/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWltYWdlcy9SLTE0/OTk4MjE5LTE1ODUz/MDgyNTctNjg0MS5q/cGVn.jpeg"")","https://www.discogs.com/master/1705638","4357593","Electronic; Funk / Soul; Pop; Rock","Dance-pop; Disco; Funk; Synth-pop",""
"A Brief Inquiry Into Online Relationships","The 1975","2022","Brit Award for British Album of the Year","=IMAGE(""https://i.discogs.com/g7GPFZdT0Dn6bxz_i0t1gkf1vRnX10vzGUX8pETYCoE/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWltYWdlcy9SLTIy/MDAyODIzLTE2NDM4/NTgzMjYtMjg0NS5q/cGVn.jpeg"")","https://www.discogs.com/master/1454057","3231113","Pop","",""
